,site_eui
1682,80.7769863
1683,189.8
1684,65.70684932
1685,42.49041096
1686,91.49808219
1687,28.31369863
1688,100.6813699
1689,40.29150685
1690,48.49369863
1691,82.46246575
1692,39.16575342
1693,186.0778082
1694,38.28273973
1695,72.98410959
1696,27.60109589
1697,70.16
1698,69.87369863
1699,55.3
1700,40.20958904
1701,48.00876712
1702,208.60739730000003
1703,101.5871233
1704,78.97945205
1705,404.8772603
1706,43.67123288
1707,33.2
1708,297.1
1709,55.1
1710,32.9060274
1711,56.68136986
1712,29.18849315
1713,48.68273973
1714,32.09013699
1715,70.39013699
1716,42.09013699
1717,58.99753425
1718,26.68328767
1719,398.8783562
1720,64.29178082
1721,245.1205479
1722,78.88821918
1723,91.4
1724,36.50958904
1725,3.319726027
1726,167.0
1727,21.39945205
1728,309.7326027
1729,110.9720548
1730,216.3082192
1731,116.6769863
1732,158.010137
1733,11.29561644
1734,270.5260274
1735,16.789041100000002
1736,69.38739726
1737,34.16821918
1738,37.3860274
1739,32.16684932
1740,38.38931507
1741,77.49095890000002
1742,54.29589041
1743,23.79561644
1744,71.01205479
1745,178.98
1746,41.10465753
1747,52.30465753
1748,56.3690411
1749,85.77041096
1750,27.99479452
1751,110.8706849
1752,59.28054795
1753,56.70684932
1754,29.69780822
1755,26.99589041
1756,46.09561644
1757,35.87890411
1758,91.08438356
1759,62.77315068
1760,65.05917808
1761,56.1
1762,70.33369863
1763,70.38219178
1764,35.20191781
1765,58.69205479
1766,58.20438356
1767,61.99041096
1768,52.19342466
1769,73.87780822
1770,58.89506849
1771,52.59726027
1772,49.30438356
1773,49.38630137
1774,76.77835616
1775,56.08273973
1776,39.20301370000001
1777,55.0
1778,63.08657534
1779,65.39424658
1780,68.1
1781,61.29178082
1782,105.47123290000002
1783,285.2747945
1784,166.6
1785,163.27232880000005
1786,53.2
1787,42.41205479
1788,45.44191781
1789,40.0909589
1790,59.48739726
1791,45.3769863
1792,46.71260274
1793,65.26986301
1794,49.88219178
1795,68.18438356
1796,45.88712329
1797,48.98410959
1798,26.98383562
1799,19.09260274
1800,46.98794521
1801,120.5805479
1802,45.1939726
1803,55.40191781
1804,55.59780822
1805,24.39753425
1806,101.9
1807,54.63342466
1808,82.98849315
1809,67.10027397
1810,19.0139726
1811,50.9890411
1812,96.45150685
1813,37.9
1814,25.0
1815,28.70191781
1816,74.39945205
1817,92.4909589
1818,78.39123288
1819,61.98273973
1820,48.49342466
1821,59.4369863
1822,275.3
1823,86.48054795
1824,44.97561644
1825,59.8830137
1826,35.80273973
1827,68.2
1828,54.93780822
1829,21.4
1830,43.51315068
1831,59.50767123
1832,4.991506848999999
1833,60.06465753
1834,39.79452055
1835,60.8
1836,70.50356164
1837,67.1939726
1838,71.18712329
1839,52.2
1840,55.09753425
1841,73.18657534
1842,72.1830137
1843,36.60794521
1844,45.29698629999999
1845,32.40273973
1846,53.99753425
1847,16.3
1848,38.79561644
1849,48.00136986
1850,4.898630137
1851,162.5038356
1852,51.68383562
1853,77.99753425
1854,74.76931507
1855,57.97534247
1856,69.7
1857,62.38465753
1858,43.58219178
1859,68.63972603
1860,47.47726027
1861,49.58739726
1862,50.56986301
1863,103.3
1864,55.30082192
1865,61.41589041
1866,68.06493151
1867,57.78986301
1868,69.48054795
1869,48.79972603
1870,41.56246575
1871,59.38630137
1872,34.90438356
1873,41.09671233
1874,114.8
1875,49.37506849
1876,44.12739726
1877,45.49178082
1878,21.2
1879,44.27150685
1880,40.0139726
1881,72.16520548
1882,186.5
1883,35.28904110000001
1884,46.6860274
1885,58.27643836
1886,48.2
1887,49.2769863
1888,15.40136986
1889,54.68410959
1890,66.00054795
1891,70.29835616
1892,41.9
1893,44.28164384
1894,71.09753425
1895,84.74575342
1896,33.3
1897,67.27013699
1898,41.69671233
1899,50.70986301
1900,59.88136986
1901,42.49123288
1902,49.39589041
1903,53.09589041
1904,43.18328767
1905,50.09369863
1906,19.2
1907,18.19369863
1908,49.39890411
1909,52.29589041
1910,71.97315068
1911,304.4
1912,78.5890411
1913,43.89863014
1914,50.19315068
1915,49.52054795
1916,42.49342466
1917,50.83917808
1918,379.1
1919,70.37041096
1920,67.88684932
1921,40.09972603
1922,55.11232877
1923,79.87890411
1924,106.9824658
1925,24.00082192
1926,85.78931507
1927,63.48136986
1928,57.05260274
1929,79.58191781
1930,105.5021918
1931,68.39315068
1932,61.17424658
1933,37.39534247
1934,40.6860274
1935,32.2090411
1936,102.9786301
1937,52.98630137
1938,97.27753425
1939,65.96684932
1940,31.1
1941,55.00876712
1942,28.0
1943,17.6
1944,41.18821918
1945,156.18301369999998
1946,77.0
1947,119.1835616
1948,16.19452055
1949,142.5917808
1950,76.3
1951,55.86082192
1952,88.88301369999998
1953,62.79123288
1954,40.29041096
1955,36.08465753
1956,45.79780822
1957,41.7
1958,50.92520548
1959,38.2
1960,106.5271233
1961,68.40493151
1962,17.3
1963,74.82356164
1964,40.81561644
1965,82.62794521
1966,48.40684932
1967,28.98164384
1968,32.59863014
1969,41.27041096
1970,70.09561644
1971,41.49890411
1972,39.90739726
1973,108.29068490000002
1974,39.00191781
1975,28.70931507
1976,32.79726027
1977,50.97726027
1978,27.40054795
1979,50.29013699
1980,38.49178082
1981,46.48739726
1982,54.19315068
1983,29.5
1984,121.2479452
1985,48.00082192
1986,81.27835616
1987,67.88821918
1988,49.96657534
1989,78.89835616
1990,92.0
1991,38.27232877
1992,45.16301370000001
1993,179.0728767
1994,125.0084932
1995,33.38520548
1996,53.19753425
1997,51.28575342
1998,101.7605479
1999,133.5747945
2000,204.8583562
2001,33.67479452
2002,9.995068493
2003,57.48986301
2004,64.1
2005,70.67315068
2006,75.09780822
2007,94.98410959
2008,95.2
2009,40.29561644
2010,32.9
2011,86.74520548
2012,9.846849315
2013,47.58958904
2014,22.69589041
2015,60.8
2016,59.31041096
2017,50.35397260000001
2018,375.2923288
2019,32.83205479
2020,15.89726027
2021,27.2
2022,32.68958904
2023,21.7
2024,17.9030137
2025,13.52465753
2026,39.05726027
2027,71.20931507
2028,221.2556164
2029,54.09753425
2030,78.5
2031,18.79726027
2032,98.39397259999998
2033,36.98328767
2034,20.5909589
2035,69.8
2036,54.5939726
2037,96.18958904
2038,11.60219178
2039,106.0
2040,30.88082192
2041,4.00739726
2042,67.28931507
2043,99.2
2044,90.31315068
2045,56.8
2046,29.31260274
2047,138.7567123
2048,54.48493151
2049,58.98849315
2050,109.7654795
2051,52.60027397
2052,43.82712329
2053,146.23095890000005
2054,52.6890411
2055,41.20410959
2056,46.91068493
2057,86.35561644
2058,20.5
2059,90.09534247
2060,42.9
2061,34.71616438
2062,17.99041096
2063,54.90054795
2064,25.2
2065,89.48630137
2066,40.38520548
2067,68.57260274
2068,42.11479452
2069,35.48958904
2070,68.09123288
2071,64.05890411
2072,27.81013699
2073,142.78
2074,43.90547945
2075,42.98164384
2076,47.78630137
2077,94.18876712
2078,28.21205479
2079,52.98986301
2080,46.89041096
2081,82.84931507
2082,53.67479452
2083,18.60958904
2084,43.6
2085,85.16712329
2086,86.58958904
2087,39.26876712
2088,53.10219178
2089,42.65479452
2090,144.37150680000005
2091,29.58958904
2092,41.18958904
2093,108.5857534
2094,56.19287671
2095,132.1668493
2096,37.6
2097,25.11315068
2098,40.09890411
2099,25.99315068
2100,48.01972603
2101,70.6
2102,57.23726027
2103,48.47835616
2104,67.59726027
2105,67.78821918
2106,107.0841096
2107,79.97616438
2108,87.90520548
2109,82.98493151
2110,82.78602740000002
2111,45.81068493
2112,45.18876712
2113,42.00383562
2114,36.9060274
2115,76.19808219
2116,113.6835616
2117,65.6890411
2118,121.22
2119,170.94356159999995
2120,112.5624658
2121,57.09972603
2122,95.74109589
2123,58.28657534
2124,63.41150685
2125,68.48465753
2126,37.19561644
2127,46.38767123
2128,58.38767123
2129,63.68493151
2130,58.38273973
2131,97.78821918
2132,4.793972603
2133,60.1
2134,253.1345205
2135,78.28191781
2136,55.28821918
2137,103.3
2138,73.49945205
2139,43.08876712
2140,102.060274
2141,101.3953425
2142,95.27123288
2143,105.2
2144,63.08328767
2145,167.9246575
2146,313.890411
2147,72.49753425
2148,92.4
2149,27.3
2150,308.3367123
2151,63.0030137
2152,117.1052055
2153,76.62794521
2154,62.42027397
2155,46.66520548
2156,65.59780822
2157,64.7860274
2158,92.87178082
2159,75.36273973
2160,65.97287671
2161,98.23534247
2162,80.4
2163,49.5
2164,27.2
2165,49.6
2166,25.29232877
2167,105.279726
2168,100.6
2169,94.6
2170,131.3994521
2171,46.40712329
2172,69.43808219
2173,62.87780822
2174,36.39945205
2175,64.17506849
2176,75.60849315
2177,65.5969863
2178,37.38630137
2179,108.700274
2180,194.4654795
2181,29.08821918
2182,101.3517808
2183,92.4030137
2184,57.05232877
2185,51.96027397
2186,70.88712329
2187,70.88849315
2188,50.1
2189,37.18958904
2190,69.27671233
2191,349.4821918
2192,74.7
2193,43.96164384
2194,27.72547945
2195,40.21123288
2196,90.24136986
2197,55.4290411
2198,59.72739726
2199,64.08575342
2200,231.5780822
2201,57.53726027
2202,26.89424658
2203,69.39287671
2204,56.90054795
2205,155.9827397
2206,2.199726027
2207,43.86017733
2208,28.07511782
2209,59.44260261
2210,74.85363243
2211,37.28105908
2212,40.42900707
2213,35.31079454
2214,74.97348077
2215,29.26728658
2216,31.65112739
2217,31.65112739
2218,18.7529868
2219,37.04165942
2220,44.15495574
2221,33.14154522
2222,76.55656291
2223,91.08163466
2224,37.64522029
2225,18.48716808
2226,24.43210442
2227,16.46470244
2228,36.3274461
2229,68.24568953
2230,42.80532218
2231,50.44980912
2232,17.51748099
2233,53.42941582
2234,24.29009651
2235,25.09130777
2236,9.533291742
2237,31.35349424
2238,29.71307118
2239,42.00371139
2240,28.73294058
2241,31.98632625
2242,21.23903661
2243,42.42890678
2244,26.53486093
2245,58.7148673
2246,74.12587749
2247,29.65462312
2248,42.09707425
2249,43.98536423
2250,14.67575631
2251,18.06753876
2252,32.40483413
2253,70.99502265
2254,37.73945404
2255,20.45767198
2256,22.78859584
2257,37.12792984
2258,34.51446214
2259,142.45974919999995
2260,36.11030852
2261,68.23746968
2262,27.06386992
2263,43.63323114
2264,35.59431862
2265,29.64954733
2266,53.36766325
2267,161.6336106
2268,31.775597
2269,34.10835858
2270,33.33197227
2271,19.0924526
2272,38.33184674
2273,90.03163063
2274,36.35933843
2275,38.53210728
2276,34.57345877
2277,39.22068982
2278,39.31699705
2279,98.20329144
2280,32.11153797
2281,39.39405021
2282,26.68243992
2283,21.01618819
2284,27.88492306
2285,19.99969559
2286,19.52930215
2287,20.96192542
2288,20.89260858
2289,30.25804659
2290,20.92221767
2291,18.55567228
2292,47.03245347
2293,38.37633858
2294,14.46406146
2295,20.13525127
2296,231.4856565
2297,80.75268234
2298,27.86111839
2299,14.22873747
2300,24.63238816
2301,38.59185513
2302,24.12697709
2303,56.11002227
2304,161.212311
2305,25.67079203
2306,26.16247899
2307,16.74847065
2308,10.00488129
2309,101.0117221
2310,21.60393664
2311,43.11318617
2312,159.33981540000005
2313,49.87092981
2314,47.67768879
2315,16.86027151
2316,15.82665855
2317,19.16668523
2318,11.5764067
2319,32.3170888
2320,23.12134436
2321,13.44834091
2322,15.69929095
2323,47.7222008
2324,31.75296105
2325,42.61752864
2326,21.03403309
2327,20.81648460000001
2328,18.14040658
2329,10.95855788
2330,37.68132918
2331,16.01859145
2332,32.95198311
2333,30.25537438
2334,27.3912854
2335,22.97933561
2336,33.36620058
2337,72.58652137
2338,31.5996898
2339,31.28640876
2340,34.382928799999995
2341,26.63124198
2342,24.30297501
2343,31.78381589
2344,36.94172415
2345,36.26462520000001
2346,23.72680305
2347,18.81129415
2348,31.51684138
2349,32.94659564
2350,29.02350438
2351,29.20572011
2352,63.51696523
2353,39.08012475
2354,25.14869479
2355,23.05135857
2356,29.58469403
2357,48.41187834
2358,29.25784234
2359,29.79170466
2360,30.16650497
2361,47.91378464
2362,47.15891134
2363,41.05896428
2364,27.79541937
2365,30.21084948
2366,20.48274329
2367,33.12462001
2368,20.43033214
2369,37.61680355
2370,83.90242624
2371,36.71441345
2372,16.86321524
2373,29.88157545
2374,83.44624702
2375,84.55927861
2376,43.14341587
2377,30.31899884
2378,13.15174932
2379,16.98066573
2380,28.11442148
2381,18.26502804
2382,29.56824187
2383,60.95570768
2384,35.76171135
2385,70.03607466
2386,43.03413609
2387,50.20916952
2388,23.61583615
2389,27.70617763
2390,27.71188321
2391,34.0168293
2392,23.66637718
2393,44.20035044
2394,23.8163814
2395,11.69374935
2396,25.59942483
2397,31.75514514
2398,46.66672238
2399,30.84940846
2400,77.38608342
2401,46.73086555
2402,25.1211225
2403,43.19715846
2404,42.98401003
2405,38.96957247
2406,14.49225871
2407,40.31690525
2408,87.41078994
2409,16.33228379
2410,15.66209108
2411,20.93915706
2412,24.00582662
2413,73.45784735
2414,16.81928882
2415,27.15493546
2416,75.92382892
2417,60.11459085
2418,75.07599555
2419,6.297113397
2420,40.40453827
2421,30.61087125
2422,69.8985474
2423,34.83334625
2424,49.44471926
2425,24.09422848
2426,35.31230261
2427,31.87760659
2428,17.22183644
2429,37.32397946
2430,26.17094319
2431,39.14677799
2432,71.24951915
2433,21.09721142
2434,37.58024872
2435,47.42326277
2436,25.59033539
2437,45.27435882
2438,21.73099034
2439,28.04630541
2440,53.58700812
2441,32.59948496
2442,19.67614805
2443,241.0213699
2444,91.1
2445,31.40246575
2446,333.74
2447,28.20109589
2448,34.60657534
2449,11.09945205
2450,33.5
2451,23.60136986
2452,53.9060274
2453,13.1
2454,43.9
2455,38.7
2456,89.77561644
2457,29.19945205
2458,16.69972603
2459,11.8
2460,154.3046575
2461,137.8191781
2462,24.49561644
2463,278.4438356
2464,38.09424658
2465,50.97835616
2466,11.80356164
2467,57.38712329
2468,38.00219178
2469,15.69287671
2470,33.39863014
2471,5.59890411
2472,19.80109589
2473,6.102739726
2474,1.4
2475,17.39945205
2476,30.60328767
2477,46.2
2478,15.39561644
2479,427.879726
2480,159.8043836
2481,105.37835619999998
2482,3.5
2483,22.5
2484,33.00575342
2485,14.59890411
2486,707.6857534
2487,14.47808219
2488,60.5
2489,34.8
2490,72.50575342
2491,22.9
2492,87.1
2493,181.7
2494,92.14438356
2495,127.8761644
2496,22.30767123
2497,10.70465753
2498,8.2
2499,44.89863014
2500,21.79945205
2501,11.40219178
2502,15.8
2503,103.5306849
2504,24.90219178
2505,752.0665753
2506,40.89917808
2507,6.397808219
2508,21.48986301
2509,18.80273973
2510,53.68493151
2511,22.09342466
2512,1.898356164
2513,9.596438356
2514,69.91589041
2515,4.896438356
2516,22.39863014
2517,11.10219178
2518,10.89917808
2519,14.42547945
2520,114.82958899999998
2521,74.89835616
2522,272.99808219999994
2523,38.79972603
2524,57.68684932
2525,43.86593898
2526,288.7328767
2527,86.10575342
2528,32.19945205
2529,20.17945205
2530,14.59726027
2531,63.59808219
2532,76.20493151
2533,50.79972603
2534,37.16125852
2535,72.81780822
2536,52.20383562
2537,27.70273973
2538,23.49917808
2539,10.30219178
2540,23.40191781
2541,32.7
2542,30.3739726
2543,15.20958904
2544,18.4
2545,10.10958904
2546,43.50575342
2547,12.20082192
2548,41.10027397
2549,31.39561644
2550,52.78849315
2551,47.69534247
2552,258.5452055
2553,58.43479452
2554,49.48082192
2555,62.79643836
2556,42.80767123
2557,33.50219178
2558,63.61890411
2559,76.49397259999998
2560,10.19726027
2561,73.4
2562,54.90657534
2563,16.40164384
2564,25.60082192
2565,11.7030137
2566,26.69260274
2567,11.9
2568,16.90328767
2569,76.6030137
2570,59.01041096
2571,14.01534247
2572,13.09506849
2573,3.101917808
2574,14.00191781
2575,1.298082192
2576,27.99780822
2577,32.5
2578,105.5282192
2579,9.400547945
2580,31.69643836
2581,29.50109589
2582,15.60136986
2583,32.69123288
2584,27.2
2585,252.6082192
2586,345.5
2587,119.0380822
2588,220.5939726
2589,89.9090411
2590,28.9
2591,85.63287671
2592,38.80383562
2593,70.46657534
2594,149.40794519999997
2595,230.9
2596,46.17205479
2597,63.59972603
2598,50.31178082
2599,20.81123288
2600,36.7
2601,80.24767123
2602,66.60136986
2603,459.9
2604,55.50136986
2605,71.11150685
2606,91.51013699
2607,5.399452055
2608,15.22082192
2609,6.6
2610,44.78356164
2611,27.10520548
2612,21.09424658
2613,32.07890411
2614,87.57287671
2615,41.9
2616,91.7490411
2617,97.78465753
2618,87.84986301
2619,20.89287671
2620,48.0
2621,44.68246575
2622,30.60027397
2623,30.09479452
2624,15.90027397
2625,10.30027397
2626,27.29917808
2627,54.19589041
2628,44.14109589
2629,32.71534247
2630,47.29780822
2631,67.7
2632,29.80219178
2633,28.21068493
2634,44.91835616
2635,20.78958904
2636,26.19315068
2637,9.695068493
2638,57.99589041
2639,12.41287671
2640,34.99890411
2641,99.54328767
2642,51.61260274
2643,23.30082192
2644,90.81041096
2645,117.7
2646,14.80712329
2647,27.0909589
2648,29.83369863
2649,66.27726027
2650,46.88301370000001
2651,63.59452055
2652,32.0
2653,39.68876712
2654,75.2
2655,33.60767123
2656,84.08931507
2657,38.69506849
2658,107.9219178
2659,48.8860274
2660,67.55369863
2661,60.10684932
2662,57.87205479
2663,27.8030137
2664,42.8860274
2665,241.90191780000004
2666,88.47890411
2667,97.77671233
2668,51.39534247
2669,110.8893151
2670,189.0676712
2671,12.39780822
2672,16.50027397
2673,8.2
2674,36.88931507
2675,65.39452055
2676,21.8
2677,177.4550685
2678,77.3
2679,16.50630137
2680,32.99561644
2681,20.08739726
2682,72.11315068
2683,77.74191781
2684,74.69205479
2685,30.39890411
2686,34.00547945
2687,51.68
2688,35.39452055
2689,8.999726027000001
2690,46.52054795
2691,29.89589041
2692,77.26821918
2693,106.9761644
2694,41.59232877
2695,76.50109589
2696,13.6
2697,50.80739726
2698,11.0139726
2699,255.5969863
2700,60.81616438
2701,199.909863
2702,93.01287671
2703,118.5676712
2704,294.1591781
2705,44.49726027
2706,44.70657534
2707,85.11945205
2708,18.60438356
2709,20.29616438
2710,45.59863014
2711,30.20082192
2712,26.7030137
2713,20.09616438
2714,31.0
2715,88.39561644
2716,43.02739726
2717,34.1
2718,50.71013699
2719,6.499452055
2720,17.02273973
2721,23.79808219
2722,8.299452055
2723,186.0
2724,24.18986301
2725,22.59205479
2726,25.9
2727,99.13260274
2728,51.3
2729,23.69534247
2730,53.42109589
2731,41.38739726
2732,152.2791781
2733,16.0030137
2734,34.77452055
2735,10.8
2736,16.49178082
2737,36.49972603
2738,39.61616438
2739,99.88767123
2740,130.139726
2741,70.29835616
2742,33.70410959
2743,23.79178082
2744,39.35369863
2745,24.58849315
2746,16.19479452
2747,28.90356164
2748,18.1
2749,141.4789041
2750,98.64794521
2751,32.99616438
2752,15.2
2753,14.70109589
2754,81.4369863
2755,15.6939726
2756,37.09315068
2757,18.73232877
2758,40.71123288
2759,68.49506849
2760,25.49315068
2761,57.22438356
2762,11.51835616
2763,53.97424658
2764,32.40657534
2765,27.29726027
2766,46.89972603
2767,32.2
2768,6.198356164
2769,38.5
2770,58.10109589
2771,11.89068493
2772,25.29917808
2773,12.3
2774,98.6
2775,61.09671233
2776,104.5
2777,54.61232877
2778,111.1164384
2779,86.43972603
2780,45.03780822
2781,75.44054795
2782,67.10684932
2783,45.94794521
2784,143.1942466
2785,68.20027397
2786,36.20630137
2787,78.7
2788,69.40383562
2789,30.09863014
2790,79.07945205
2791,13.79726027
